Data,Valor,Ticker
2023-09-12,0.167099,BBAS3
2023-12-12,0.171153,BBAS3
2024-03-12,0.205018,BBAS3
2024-06-12,0.457947,BBAS3
2024-06-14,0.20424,BBAS3
2024-08-22,0.474655,BBAS3
2024-09-12,0.186602,BBAS3
2024-11-26,0.483304,BBAS3
2024-12-12,0.176491,BBAS3
2025-03-12,0.288899,BBAS3
2025-06-03,0.334258,BBAS3
2018-11-22,0.1,PETR4
2018-12-26,0.716563,PETR4
2019-04-26,0.019494,PETR4
2019-05-22,0.1,PETR4
2019-08-13,0.2,PETR4
2019-11-12,0.200925,PETR4
2019-12-27,0.421942,PETR4
2020-07-23,0.000461,PETR4
2021-04-15,0.792834,PETR4
2021-08-17,1.609911,PETR4
2021-12-02,3.250487,PETR4
2022-04-14,2.970249,PETR4
2022-05-24,3.71549,PETR4
2022-08-12,6.732003,PETR4
2022-11-22,1.748708,PETR4
2023-04-28,2.930163,PETR4
2023-06-13,1.893576,PETR4
2023-08-22,1.149304,PETR4
2023-11-22,1.371248,PETR4
2024-04-26,1.150024,PETR4
2024-05-03,1.776022,PETR4
2024-06-12,1.043242,PETR4
2024-08-22,1.0532,PETR4
2024-12-12,1.551743,PETR4
2024-12-26,1.356891,PETR4
2025-04-17,0.74813,PETR4
2025-06-03,0.909166,PETR4
2025-08-22,0.671924,PETR4
2019-05-03,0.249943,CSAN3
2020-06-04,0.374438,CSAN3
2021-05-06,0.257648,CSAN3
2021-12-15,0.374619,CSAN3
2022-05-06,0.42811,CSAN3
2023-05-19,0.42858,CSAN3
2024-06-06,0.451477,CSAN3
2018-09-24,0.058709,B3SA3
2018-12-26,0.068975,B3SA3
2019-03-27,0.064317,B3SA3
2019-06-26,0.06349,B3SA3
2019-07-05,0.034401,B3SA3
2019-09-25,0.10587,B3SA3
2020-01-02,0.117948,B3SA3
2020-03-26,0.106022,B3SA3
2020-07-01,0.048932,B3SA3
2020-09-25,0.265538,B3SA3
2021-01-04,0.1858,B3SA3
2021-03-25,0.131045,B3SA3
2021-03-29,0.038161,B3SA3
2021-06-30,0.214651,B3SA3
2021-12-21,0.149451,B3SA3
2022-01-03,0.049777,B3SA3
2022-03-25,0.181475,B3SA3
2022-06-29,0.130776,B3SA3
2022-09-23,0.082875,B3SA3
2022-12-23,0.024203,B3SA3
2023-01-02,0.063981,B3SA3
2023-02-24,0.036728,B3SA3
2023-03-29,0.06023,B3SA3
2023-06-28,0.115354,B3SA3
2023-09-22,0.10571,B3SA3
2024-01-02,0.100519,B3SA3
2024-02-28,0.0669,B3SA3
2024-03-27,0.052453,B3SA3
2024-06-19,0.086087,B3SA3
2024-09-25,0.095661,B3SA3
2025-01-02,0.064034,B3SA3
2025-03-26,0.062828,B3SA3
2025-06-24,0.07282,B3SA3
2018-12-03,0.015571,ITSA4
2018-12-18,0.006306,ITSA4
2019-02-22,0.242214,ITSA4
2019-03-01,0.015571,ITSA4
2019-06-03,0.015571,ITSA4
2019-08-16,0.265105,ITSA4
2019-09-02,0.015571,ITSA4
2019-12-02,0.015571,ITSA4
2019-12-13,0.004633,ITSA4
2020-02-21,0.169262,ITSA4
2020-03-02,0.015571,ITSA4
2020-06-01,0.015571,ITSA4
2020-08-18,0.015571,ITSA4
2020-09-01,0.015571,ITSA4
2020-12-01,0.015571,ITSA4
2020-12-11,0.079142,ITSA4
2021-01-26,0.016194,ITSA4
2021-03-01,0.015571,ITSA4
2021-03-10,0.012034,ITSA4
2021-03-26,0.014855,ITSA4
2021-04-28,0.016591,ITSA4
2021-05-25,0.014326,ITSA4
2021-06-01,0.015571,ITSA4
2021-08-16,0.029072,ITSA4
2021-09-01,0.015571,ITSA4
2021-11-24,0.120461,ITSA4
2021-12-01,0.018319,ITSA4
2021-12-14,0.018319,ITSA4
2022-01-17,0.109006,ITSA4
2022-03-25,0.09268,ITSA4
2022-06-01,0.019235,ITSA4
2022-08-19,0.048805,ITSA4
2022-09-01,0.019235,ITSA4
2022-11-21,0.046348,ITSA4
2022-12-01,0.021159,ITSA4
2022-12-09,0.166811,ITSA4
2023-03-01,0.021159,ITSA4
2023-03-24,0.069512,ITSA4
2023-06-01,0.021159,ITSA4
2023-06-23,0.102875,ITSA4
2023-07-26,0.046312,ITSA4
2023-08-18,0.021248,ITSA4
2023-09-22,0.105206,ITSA4
2023-10-20,0.046507,ITSA4
2023-12-01,0.022311,ITSA4
2023-12-19,0.075288,ITSA4
2024-02-23,0.284937,ITSA4
2024-03-01,0.022311,ITSA4
2024-03-22,0.066375,ITSA4
2024-06-03,0.022311,ITSA4
2024-06-21,0.089701,ITSA4
2024-09-02,0.022311,ITSA4
2024-09-20,0.045893,ITSA4
2024-12-02,0.022311,ITSA4
2024-12-12,0.057846,ITSA4
2025-02-18,0.60149,ITSA4
2025-03-05,0.047059,ITSA4
2025-06-02,0.02353,ITSA4
2025-06-23,0.0591,ITSA4
2025-08-19,0.1859,ITSA4
2025-09-01,0.02353,ITSA4
2018-12-19,0.32,ABEV3
2019-12-20,0.4906,ABEV3
2020-12-18,0.4137,ABEV3
2021-01-14,0.0767,ABEV3
2021-12-20,0.6036,ABEV3
2022-12-20,0.7623,ABEV3
2023-12-20,0.7302,ABEV3
2024-12-20,0.6676,ABEV3
2025-03-17,0.1276,ABEV3
2025-05-16,0.128,ABEV3
2025-08-08,0.1283,ABEV3
2021-04-12,0.202734,MRFG3
2021-09-13,1.392372,MRFG3
2021-12-22,1.243129,MRFG3
2022-04-14,0.576831,MRFG3
2022-08-22,0.753668,MRFG3
2022-12-20,0.904361,MRFG3
2024-12-13,2.833731,MRFG3
2024-11-26,0.581656,BRFS3
2024-12-17,0.122972,BRFS3
2019-01-08,0.079187,USIM5
2019-04-24,0.068897,USIM5
2020-04-29,0.04345,USIM5
2021-04-30,0.131916,USIM5
2021-09-01,1.095799,USIM5
2021-12-16,0.192953,USIM5
2022-04-29,0.629128,USIM5
2023-04-28,0.328767,USIM5
2024-04-26,0.283058,USIM5
2018-10-01,0.009091,ITUB4
2018-11-01,0.009091,ITUB4
2018-12-03,0.013636,ITUB4
2018-12-18,0.009636,ITUB4
2019-01-02,0.013636,ITUB4
2019-02-01,0.013636,ITUB4
2019-02-22,0.681273,ITUB4
2019-03-01,0.013636,ITUB4
2019-04-01,0.013636,ITUB4
2019-05-02,0.013636,ITUB4
2019-06-03,0.013636,ITUB4
2019-07-01,0.013636,ITUB4
2019-08-01,0.013636,ITUB4
2019-08-16,0.497818,ITUB4
2019-09-02,0.013636,ITUB4
2019-10-01,0.013636,ITUB4
2019-11-01,0.013636,ITUB4
2019-12-02,0.013636,ITUB4
2019-12-13,0.034145,ITUB4
2020-01-02,0.013636,ITUB4
2020-02-03,0.013636,ITUB4
2020-02-21,0.439273,ITUB4
2020-03-02,0.013636,ITUB4
2020-04-01,0.013636,ITUB4
2020-05-04,0.013636,ITUB4
2020-06-01,0.013636,ITUB4
2020-07-01,0.013636,ITUB4
2020-08-03,0.013636,ITUB4
2020-08-18,0.048091,ITUB4
2020-09-01,0.013636,ITUB4
2020-10-01,0.013636,ITUB4
2020-11-03,0.013636,ITUB4
2020-12-01,0.013636,ITUB4
2020-12-11,0.058145,ITUB4
2021-01-04,0.013636,ITUB4
2021-01-26,0.0456,ITUB4
2021-02-01,0.013636,ITUB4
2021-02-26,0.133625,ITUB4
2021-03-01,0.013636,ITUB4
2021-03-26,0.046036,ITUB4
2021-04-01,0.013636,ITUB4
2021-04-28,0.051345,ITUB4
2021-05-03,0.013636,ITUB4
2021-05-25,0.044309,ITUB4
2021-06-01,0.013636,ITUB4
2021-07-01,0.013636,ITUB4
2021-08-02,0.013636,ITUB4
2021-08-16,0.0944,ITUB4
2021-09-01,0.013636,ITUB4
2021-10-01,0.013636,ITUB4
2021-11-01,0.016045,ITUB4
2021-11-22,0.240501,ITUB4
2021-12-01,0.016045,ITUB4
2022-01-03,0.016045,ITUB4
2022-02-01,0.016045,ITUB4
2022-02-22,0.012418,ITUB4
2022-03-02,0.016045,ITUB4
2022-04-01,0.016045,ITUB4
2022-05-02,0.016045,ITUB4
2022-06-01,0.016045,ITUB4
2022-07-01,0.016045,ITUB4
2022-08-01,0.016045,ITUB4
2022-08-19,0.278636,ITUB4
2022-09-01,0.016045,ITUB4
2022-10-03,0.016045,ITUB4
2022-11-01,0.016045,ITUB4
2022-12-01,0.016045,ITUB4
2022-12-09,0.441982,ITUB4
2023-01-02,0.016045,ITUB4
2023-02-01,0.016045,ITUB4
2023-03-01,0.016045,ITUB4
2023-03-24,0.238182,ITUB4
2023-04-03,0.016045,ITUB4
2023-05-02,0.016045,ITUB4
2023-06-01,0.016045,ITUB4
2023-06-20,0.242091,ITUB4
2023-07-03,0.016045,ITUB4
2023-08-01,0.016045,ITUB4
2023-09-01,0.016045,ITUB4
2023-09-19,0.244818,ITUB4
2023-10-02,0.016045,ITUB4
2023-11-01,0.016045,ITUB4
2023-12-01,0.016045,ITUB4
2023-12-07,0.224764,ITUB4
2024-01-02,0.016045,ITUB4
2024-02-01,0.016045,ITUB4
2024-02-22,1.022841,ITUB4
2024-03-01,0.016045,ITUB4
2024-03-22,0.219818,ITUB4
2024-04-01,0.016045,ITUB4
2024-05-02,0.016045,ITUB4
2024-06-03,0.016045,ITUB4
2024-06-21,0.228182,ITUB4
2024-07-01,0.016045,ITUB4
2024-08-01,0.016045,ITUB4
2024-09-02,0.016045,ITUB4
2024-09-20,0.248164,ITUB4
2024-10-01,0.016045,ITUB4
2024-11-01,0.016045,ITUB4
2024-12-02,0.016045,ITUB4
2024-12-10,0.282327,ITUB4
2025-01-02,0.016045,ITUB4
2025-02-03,0.016045,ITUB4
2025-02-18,1.440336,ITUB4
2025-03-05,0.016045,ITUB4
2025-04-01,0.01765,ITUB4
2025-05-02,0.01765,ITUB4
2025-06-02,0.01765,ITUB4
2025-06-10,0.3341,ITUB4
2025-07-01,0.01765,ITUB4
2025-08-01,0.01765,ITUB4
2025-08-19,0.3634,ITUB4
2025-09-01,0.01765,ITUB4
2019-12-27,1.414364,VALE3
2020-09-22,2.40751,VALE3
2021-03-05,4.261646,VALE3
2021-06-24,2.18967,VALE3
2021-09-23,8.197239,VALE3
2022-03-09,3.719256,VALE3
2022-08-12,3.572057,VALE3
2022-12-13,0.292013,VALE3
2023-03-14,1.827646,VALE3
2023-08-14,1.918472,VALE3
2023-11-22,2.331662,VALE3
2024-03-12,2.738548,VALE3
2024-08-05,2.093798,VALE3
2024-12-12,0.520531,VALE3
2025-03-10,2.141847,VALE3
2025-08-13,1.895387,VALE3
2019-01-07,0.129373,NATU3
2019-02-27,0.065773,NATU3
2019-11-07,0.127845,NATU3
2018-12-12,0.493812,VBBR3
2019-04-25,2.2064,VBBR3
2019-12-05,0.473637,VBBR3
2020-08-03,0.512499,VBBR3
2020-12-22,0.4278,VBBR3
2021-04-16,1.569885,VBBR3
2021-09-14,0.333672,VBBR3
2021-12-15,0.131482,VBBR3
2022-04-29,0.117107,VBBR3
2022-09-22,0.348909,VBBR3
2022-12-22,0.390162,VBBR3
2023-09-22,0.429095,VBBR3
2023-12-26,0.403621,VBBR3
2024-04-19,0.606348,VBBR3
2024-07-01,0.466849,VBBR3
2024-09-24,0.234991,VBBR3
2024-12-26,0.261998,VBBR3
2025-03-24,0.314039,VBBR3
2025-04-17,0.504353,VBBR3
2021-12-09,0.193446,VAMO3
2022-12-27,0.258962,VAMO3
2023-05-08,0.017134,VAMO3
2023-12-20,0.319217,VAMO3
2024-12-02,0.268262,VAMO3
2018-11-19,0.081225,COGN3
2019-04-05,0.026387,COGN3
2019-05-22,0.055537,COGN3
2019-08-21,0.033692,COGN3
2019-11-21,0.004738,COGN3
2025-04-29,0.06672,COGN3
2019-01-02,0.173241,MGLU3
2019-04-16,0.108222,MGLU3
2019-10-08,0.172114,MGLU3
2020-01-02,0.083686,MGLU3
2020-07-31,0.220187,MGLU3
2020-12-30,0.245999,MGLU3
2021-07-06,0.144919,MGLU3
2025-04-28,0.305175,MGLU3
2018-10-02,0.0108,BBDC3
2018-11-05,0.0108,BBDC3
2018-12-04,0.0108,BBDC3
2018-12-26,0.415615,BBDC3
2019-01-03,0.0108,BBDC3
2019-02-04,0.0108,BBDC3
2019-03-06,0.0108,BBDC3
2019-04-02,0.012959,BBDC3
2019-05-03,0.012959,BBDC3
2019-06-04,0.012959,BBDC3
2019-07-01,0.129629,BBDC3
2019-07-02,0.012959,BBDC3
2019-08-02,0.012959,BBDC3
2019-09-03,0.012959,BBDC3
2019-10-02,0.012959,BBDC3
2019-10-18,0.712738,BBDC3
2019-11-04,0.012959,BBDC3
2019-12-03,0.012959,BBDC3
2019-12-20,0.378196,BBDC3
2020-01-03,0.012959,BBDC3
2020-02-04,0.012959,BBDC3
2020-02-18,0.043736,BBDC3
2020-03-03,0.012959,BBDC3
2020-04-02,0.012959,BBDC3
2020-05-05,0.014255,BBDC3
2020-06-02,0.014255,BBDC3
2020-07-02,0.014255,BBDC3
2020-08-04,0.014255,BBDC3
2020-09-02,0.014255,BBDC3
2020-10-02,0.014255,BBDC3
2020-11-04,0.014255,BBDC3
2020-12-02,0.014255,BBDC3
2020-12-29,0.312001,BBDC3
2021-01-05,0.014255,BBDC3
2021-02-02,0.014255,BBDC3
2021-02-18,0.016394,BBDC3
2021-03-02,0.014255,BBDC3
2021-04-05,0.014255,BBDC3
2021-05-04,0.015681,BBDC3
2021-06-02,0.015681,BBDC3
2021-07-02,0.015681,BBDC3
2021-07-05,0.445461,BBDC3
2021-08-03,0.015681,BBDC3
2021-09-02,0.015681,BBDC3
2021-10-04,0.015681,BBDC3
2021-11-03,0.015681,BBDC3
2021-12-02,0.015681,BBDC3
2021-12-21,0.196595,BBDC3
2022-01-04,0.015681,BBDC3
2022-02-02,0.015681,BBDC3
2022-03-03,0.015681,BBDC3
2022-04-04,0.015681,BBDC3
2022-05-03,0.017249,BBDC3
2022-06-02,0.017249,BBDC3
2022-06-21,0.178723,BBDC3
2022-07-04,0.017249,BBDC3
2022-08-02,0.017249,BBDC3
2022-09-02,0.017249,BBDC3
2022-10-04,0.017249,BBDC3
2022-11-03,0.017249,BBDC3
2022-12-02,0.01725,BBDC3
2023-01-03,0.01725,BBDC3
2023-01-09,0.530369,BBDC3
2023-02-02,0.01725,BBDC3
2023-03-02,0.01725,BBDC3
2023-04-04,0.01725,BBDC3
2023-05-03,0.01725,BBDC3
2023-06-02,0.01725,BBDC3
2023-06-27,0.178997,BBDC3
2023-07-04,0.01725,BBDC3
2023-08-02,0.01725,BBDC3
2023-09-04,0.01725,BBDC3
2023-10-03,0.01725,BBDC3
2023-11-03,0.01725,BBDC3
2023-12-04,0.01725,BBDC3
2023-12-22,0.178997,BBDC3
2024-01-03,0.01725,BBDC3
2024-02-02,0.01725,BBDC3
2024-03-04,0.01725,BBDC3
2024-04-02,0.01725,BBDC3
2024-05-03,0.01725,BBDC3
2024-06-04,0.01725,BBDC3
2024-06-18,0.359141,BBDC3
2024-07-02,0.01725,BBDC3
2024-08-02,0.01725,BBDC3
2024-09-03,0.01725,BBDC3
2024-10-01,0.179571,BBDC3
2024-10-02,0.01725,BBDC3
2024-11-04,0.01725,BBDC3
2024-12-03,0.01725,BBDC3
2025-01-02,0.267251,BBDC3
2025-01-03,0.01725,BBDC3
2025-02-04,0.01725,BBDC3
2025-03-06,0.01725,BBDC3
2025-04-01,0.207112,BBDC3
2025-04-02,0.01725,BBDC3
2025-05-05,0.01725,BBDC3
2025-06-03,0.01725,BBDC3
2025-07-01,0.270147,BBDC3
2025-07-02,0.01725,BBDC3
2025-08-04,0.01725,BBDC3
2025-09-02,0.01725,BBDC3
2019-04-30,0.858499,ELET3
2020-07-30,1.625384,ELET3
2021-02-04,1.435129,ELET3
2021-04-28,0.96313,ELET3
2022-04-25,0.773505,ELET3
2023-04-28,0.220929,ELET3
2024-04-29,0.403802,ELET3
2024-12-30,0.862972,ELET3
2025-04-30,0.895233,ELET3
2025-08-18,1.757706,ELET3
2018-09-25,0.059395,LREN3
2018-12-27,0.066818,LREN3
2019-03-22,0.069279,LREN3
2019-04-22,0.189463,LREN3
2019-06-26,0.063666,LREN3
2019-09-25,0.064435,LREN3
2019-12-26,0.063361,LREN3
2020-03-20,0.060376,LREN3
2020-04-30,0.016242,LREN3
2020-06-24,0.057882,LREN3
2020-09-23,0.068334,LREN3
2020-12-21,0.062527,LREN3
2021-03-19,0.060262,LREN3
2021-04-26,0.032182,LREN3
2021-06-28,0.081251,LREN3
2021-09-22,0.10562,LREN3
2021-12-22,0.117183,LREN3
2022-03-23,0.130827,LREN3
2022-06-29,0.149261,LREN3
2022-09-28,0.158778,LREN3
2022-12-23,0.167317,LREN3
2023-03-22,0.165752,LREN3
2023-06-28,0.163797,LREN3
2023-09-27,0.163355,LREN3
2023-12-21,0.155949,LREN3
2024-03-20,0.136627,LREN3
2024-06-26,0.141745,LREN3
2024-09-25,0.153418,LREN3
2024-12-27,0.170621,LREN3
2025-03-26,0.187752,LREN3
2025-07-03,0.203027,LREN3
2018-11-22,0.1,PETR3
2018-12-26,0.051183,PETR3
2019-05-22,0.1,PETR3
2019-08-13,0.2,PETR3
2019-11-12,0.200925,PETR3
2020-07-23,0.239895,PETR3
2021-04-15,0.792834,PETR3
2021-08-17,1.609911,PETR3
2021-12-02,3.250487,PETR3
2022-04-14,2.970249,PETR3
2022-05-24,3.71549,PETR3
2022-08-12,6.732003,PETR3
2022-11-22,3.3489,PETR3
2023-04-28,2.930163,PETR3
2023-06-13,1.893576,PETR3
2023-08-22,1.149304,PETR3
2023-11-22,1.371248,PETR3
2024-04-26,1.150024,PETR3
2024-05-03,1.776022,PETR3
2024-06-12,1.043242,PETR3
2024-08-22,1.0532,PETR3
2024-12-12,1.551743,PETR3
2024-12-26,1.356891,PETR3
2025-04-17,0.74813,PETR3
2025-06-03,0.909166,PETR3
2025-08-22,0.671924,PETR3
2021-04-29,0.063308,ASAI3
2021-10-06,0.047033,ASAI3
2022-04-29,0.125038,ASAI3
2022-12-29,0.03706,ASAI3
2023-04-28,0.050019,ASAI3
2025-01-07,0.092701,ASAI3
2025-04-28,0.014546,ASAI3
2022-04-28,0.019307,RAIL3
2023-04-20,0.066017,RAIL3
2024-05-02,0.092402,RAIL3
2025-06-17,0.810438,RAIL3
2021-10-06,0.016239,RAIZ4
2022-01-06,0.022011,RAIZ4
2022-04-06,0.02776,RAIZ4
2022-10-03,0.031595,RAIZ4
2022-12-08,0.089046,RAIZ4
2023-03-17,0.089066,RAIZ4
2023-07-27,0.024211,RAIZ4
2023-10-18,0.02421,RAIZ4
2023-12-21,0.129032,RAIZ4
2024-03-22,0.01623,RAIZ4
2018-12-28,0.10724,CPLE6
2019-04-30,0.03787,CPLE6
2019-12-26,0.246623,CPLE6
2020-12-29,0.309929,CPLE6
2021-04-01,0.578577,CPLE6
2021-04-30,0.079529,CPLE6
2021-10-01,0.543878,CPLE6
2022-01-03,0.107203,CPLE6
2022-05-02,0.518149,CPLE6
2022-11-22,0.36722,CPLE6
2023-10-02,0.334427,CPLE6
2024-04-23,0.045695,CPLE6
2024-10-01,0.169347,CPLE6
2024-12-12,0.209454,CPLE6
2018-12-26,0.073409,CMIG4
2019-05-06,0.229788,CMIG4
2019-12-26,0.139827,CMIG4
2020-08-03,0.132542,CMIG4
2020-09-28,0.041948,CMIG4
2021-01-04,0.151532,CMIG4
2021-05-03,0.324628,CMIG4
2021-12-22,0.333935,CMIG4
2022-03-29,0.439146,CMIG4
2022-05-02,0.459552,CMIG4
2022-06-27,0.123397,CMIG4
2022-09-26,0.164831,CMIG4
2022-12-22,0.13934,CMIG4
2022-12-28,0.180207,CMIG4
2023-03-28,0.148295,CMIG4
2023-04-28,0.086977,CMIG4
2023-06-26,0.14916,CMIG4
2023-09-26,0.14611,CMIG4
2023-12-22,0.462324,CMIG4
2024-03-27,0.135051,CMIG4
2024-04-30,0.242269,CMIG4
2024-06-24,0.150212,CMIG4
2024-08-26,0.49636,CMIG4
2024-09-24,0.165202,CMIG4
2024-12-26,0.195808,CMIG4
2025-03-26,0.189118,CMIG4
2025-05-02,0.658812,CMIG4
2025-06-24,0.208607,CMIG4
2019-05-02,0.188489,EQTL3
2020-07-20,0.317424,EQTL3
2021-05-03,0.714276,EQTL3
2022-05-02,0.634912,EQTL3
2023-05-02,0.347628,EQTL3
2024-05-02,0.447184,EQTL3
2025-01-14,0.089125,EQTL3
2025-05-02,0.700169,EQTL3
2018-09-27,0.030364,RADL3
2018-12-17,0.032699,RADL3
2019-03-27,0.033254,RADL3
2019-06-27,0.031212,RADL3
2019-09-27,0.030334,RADL3
2019-12-12,0.028584,RADL3
2020-03-27,0.027399,RADL3
2020-04-14,0.011759,RADL3
2020-06-26,0.028565,RADL3
2020-09-25,0.029148,RADL3
2020-12-17,0.027398,RADL3
2021-03-12,0.025638,RADL3
2021-06-24,0.029135,RADL3
2021-11-16,0.100988,RADL3
2021-12-09,0.057791,RADL3
2022-04-05,0.038513,RADL3
2022-07-06,0.043182,RADL3
2022-10-06,0.110582,RADL3
2022-12-08,0.052519,RADL3
2023-04-05,0.046664,RADL3
2023-04-25,0.046081,RADL3
2023-07-06,0.059497,RADL3
2023-10-05,0.053139,RADL3
2023-12-07,0.050805,RADL3
2023-12-21,0.048414,RADL3
2024-04-04,0.043379,RADL3
2024-04-18,0.049151,RADL3
2024-07-04,0.044953,RADL3
2024-10-04,0.128328,RADL3
2024-12-05,0.072235,RADL3
2025-04-04,0.068943,RADL3
2025-04-30,0.060712,RADL3
2025-07-04,0.076941,RADL3
2018-11-05,0.293633,KLBN11
2018-12-21,0.215905,KLBN11
2019-02-13,0.017272,KLBN11
2019-05-07,0.173358,KLBN11
2019-08-09,0.165595,KLBN11
2019-11-07,0.253569,KLBN11
2019-12-23,0.172496,KLBN11
2020-02-11,0.019836,KLBN11
2021-11-01,0.332702,KLBN11
2022-02-15,0.312013,KLBN11
2022-05-09,0.285833,KLBN11
2022-08-02,0.329624,KLBN11
2022-11-01,0.41472,KLBN11
2022-12-21,0.029741,KLBN11
2023-02-14,0.285019,KLBN11
2023-05-08,0.320633,KLBN11
2023-08-07,0.221618,KLBN11
2023-10-30,0.262839,KLBN11
2023-12-22,0.140896,KLBN11
2024-02-16,0.158201,KLBN11
2024-05-06,0.271398,KLBN11
2024-08-06,0.337195,KLBN11
2024-11-12,0.349544,KLBN11
2024-12-17,0.212196,KLBN11
2025-03-06,0.044413,KLBN11
2025-05-14,0.228801,KLBN11
2025-08-11,0.050189,KLBN11
2021-01-05,0.131045,RDOR3
2021-04-01,0.074936,RDOR3
2021-06-25,0.079241,RDOR3
2021-09-10,1.079874,RDOR3
2021-12-20,0.094389,RDOR3
2022-04-01,0.196932,RDOR3
2022-07-07,0.111132,RDOR3
